id,url,title,subtitle,first_paragraph
163300,https://www.makorrishon.co.il/news/771662/,"התלקחות אפשרית מיו""ש: ההברחות מירדן והשלכות עסקת שחרור אסירים","צה""ל מתקשה להתמודד עם המציאות היומיומית של הכנסת נשק מהגבול המזרחי לתוך השטחים הפלסטיניים, אף שהוא עשוי לכלול גם אמצעי לחימה איכותיים | עסקה שבמסגרתה ישוחררו מחבלים ""כבדים"" יכולה להפר עוד יותר את האיזון ביהודה ושומרון ולהצית את השטח","את מצב העניינים ביהודה ושומרון בחודשים האחרונים ניתן להגדיר כ""מבעבע"", ובכל רגע נתון הוא מתקרב לנקודת רתיחה אפשרית. החל מפרוץ מלחמת חרבות ברזל באוקטובר 2023 משקיעים צה""ל ושב""כ מאמצים אדירים כדי למנוע מהטרור המקומי להרים את ראשו, ""להתפוצץ"" לכדי התפרעויות עממיות ואפילו להפוך לאינתיפאדה מסודרת. תסריט האימים, כמובן, הוא חזרה של מאורעות טבח שמחת תורה ביהודה ושומרון, אפילו במרכז הארץ. בהקשר זה העביר המטכ""ל הנחיה ברורה למפקדים הבכירים בצבא: חובתכם לשמור על יהודה ושומרון כגזרה משנית בלבד."
163300,https://www.makorrishon.co.il/news/defence/article/162303,"""רק מבצע קרקעי יכול לייצר שינוי"": מדוע ישראל לא מצליחה להכריע את החות'ים","טיל חות'י ששוגר מתימן, פגע בנמל התעופה בן גוריון - הישג שאף ארגון טרור אחר לא הצליח לרשום | נועה לזימי, עמיתה במכון משגב לביטחון לאומי, טוענת: ""עד כה לא התעמקנו בכלל בזירה התימנית, וזאת טעות חמורה""",בתאל קולמן
163300,https://www.makorrishon.co.il/news/middleeast/article/162870,"התקיפות בתימן: צה""ל השמיד את נמל התעופה הבינלאומי של צנעא","לאחר אזהרה מוקדמת של דובר צה""ל בערבית, מטוסי חיל האוויר יצאו לשורת תקיפות בבירת תימן. על פי הדיווחים נמל התעופה הבינלאומי בעיר הושמד לחלוטין",רויטרס
163300,https://www.makorrishon.co.il/international/830477/,בין המערב למדינות הציר: המשא ומתן הפך לכלי רווחי עבור חמאס ואיראן,"כבר בעשור הקודם הוכיחו ישראל וארה""ב יכולת מרשימה להגיע לתוצאות לא טובות במגעים מדיניים. ההבדל הפעם טמון אולי בלחץ הצבאי שהן מפעילות במקביל לדיונים בחדר הסגור","נשיא ארה""ב דונלד טראמפ מנסה מרגע כניסתו לתפקיד, אי שם לפני קצת יותר משלושה חודשים, לקדם סדר עולמי חדש: לבנות מערכת כלכלית שונה, לשנות את מאזן הכוחות בין המעצמות, לפגוע בארגוני טרור שמאיימים על הקהילה הבינלאומית כמו החות'ים בתימן, וגם לפתור כמה מהמלחמות המדממות והסכסוכים שמטרידים את השלום הגלובלי. שניים מהסכסוכים הללו נוגעים גם לנו, והנשיא וצוותו נכנסו בהם לעובי הקורה: המלחמה שמתחוללת בעזה ומשבר תוכנית הגרעין של איראן."
163300,https://www.makorrishon.co.il/news/771662/,"התלקחות אפשרית מיו""ש: ההברחות מירדן והשלכות עסקת שחרור אסירים","צה""ל מתקשה להתמודד עם המציאות היומיומית של הכנסת נשק מהגבול המזרחי לתוך השטחים הפלסטיניים, אף שהוא עשוי לכלול גם אמצעי לחימה איכותיים | עסקה שבמסגרתה ישוחררו מחבלים ""כבדים"" יכולה להפר עוד יותר את האיזון ביהודה ושומרון ולהצית את השטח","את מצב העניינים ביהודה ושומרון בחודשים האחרונים ניתן להגדיר כ""מבעבע"", ובכל רגע נתון הוא מתקרב לנקודת רתיחה אפשרית. החל מפרוץ מלחמת חרבות ברזל באוקטובר 2023 משקיעים צה""ל ושב""כ מאמצים אדירים כדי למנוע מהטרור המקומי להרים את ראשו, ""להתפוצץ"" לכדי התפרעויות עממיות ואפילו להפוך לאינתיפאדה מסודרת. תסריט האימים, כמובן, הוא חזרה של מאורעות טבח שמחת תורה ביהודה ושומרון, אפילו במרכז הארץ. בהקשר זה העביר המטכ""ל הנחיה ברורה למפקדים הבכירים בצבא: חובתכם לשמור על יהודה ושומרון כגזרה משנית בלבד."
163300,https://www.makorrishon.co.il/news/764718/,נוגסים בהסכם השלום: מצרים בנתה בסיני תשתית למלחמה בישראל,"אף שאין כרגע חשש שקהיר תנסה לפתוח במתקפה ישירה על צה""ל דרך חצי האי, המציאות אחרי 7 באוקטובר מחייבת אותנו להיערך, ככל האפשר, לכל תרחיש | מבט על ההתעצמות הצבאית של מצרים בסיני","אחת ההשלכות של תהליך ההתנתקות מרצועת עזה בשנת 2005 קשורה בכלל לצבא המצרי: לראשונה מאז הסכם השלום עם קהיר ב-1979, ישראל שינתה באופן רשמי בהצבעות בכנסת ובממשלה את הנספח להסכם, ואישרה למצרים להכניס מאות שוטרים לחצי האי סיני, בחלק שקרוב לישראל."
163338,https://www.makorrishon.co.il/news/article/162483,"קניבלים, הסנדק ומיליארדי דולרים: מיהם קרטלי הסמים שנגדם נלחם טראמפ","משבר האופיואידים גובה את חייהם של כ-309 אמריקנים ביום. על עלייתם של קרטלי הסמים המקסיקניים, השיטות האכזריות, הכסף הגדול וכיצד השלטון המקומי וממשל טראמפ מנסים להתמודד איתם",אורלי גולדקלנג
163340,https://www.makorrishon.co.il/news/article/162483,"קניבלים, הסנדק ומיליארדי דולרים: מיהם קרטלי הסמים שנגדם נלחם טראמפ","משבר האופיואידים גובה את חייהם של כ-309 אמריקנים ביום. על עלייתם של קרטלי הסמים המקסיקניים, השיטות האכזריות, הכסף הגדול וכיצד השלטון המקומי וממשל טראמפ מנסים להתמודד איתם",אורלי גולדקלנג
163534,https://www.makorrishon.co.il/news/local/article/161942,דיון מרתוני וצו מניעה: מאמצים בממשלה לעצור את שביתת המורים,"שר החינוך יואב קיש, שעד כה תמך בשביתה של הסתדרות המורים, מגבה כעת את הממשלה. שר האוצר בצלאל סמוטריץ' פנה לבית הדין לעבודה בבקשה לצו מניעה",פרופ' דוד הנשקה
163535,https://www.makorrishon.co.il/news/local/article/161942,דיון מרתוני וצו מניעה: מאמצים בממשלה לעצור את שביתת המורים,"שר החינוך יואב קיש, שעד כה תמך בשביתה של הסתדרות המורים, מגבה כעת את הממשלה. שר האוצר בצלאל סמוטריץ' פנה לבית הדין לעבודה בבקשה לצו מניעה",פרופ' דוד הנשקה
163537,https://www.makorrishon.co.il/news/defence/article/163395,"שני פיגועים בשעה: פיגוע ירי בצפון השומרון, ופיגוע דריסה בהר חברון","בפיגוע ירי בצפון השומרון סמוך למעבר ריחן חברו למסוק 2 נפגעים והגיעו לרמב""ם אין נפגעים נוספים",ישי אלמקייס
163539,https://www.makorrishon.co.il/news/defence/article/163395,"שני פיגועים בשעה: פיגוע ירי בצפון השומרון, ופיגוע דריסה בהר חברון","בפיגוע ירי בצפון השומרון סמוך למעבר ריחן חברו למסוק 2 נפגעים והגיעו לרמב""ם אין נפגעים נוספים",ישי אלמקייס
163564,https://www.makorrishon.co.il/tag/%D7%90%D7%9C%D7%99%D7%A9%D7%A2-%D7%9E%D7%93%D7%9F/,תגית: אלישע מדן,,"אלישע מדן, בנו של הרב יעקב מדן, לוחם מילואים שאיבד את שתי רגליו בפיצוץ ברצועת עזה והפך לסמל של פיוס ..."
163564,https://www.makorrishon.co.il/tag/%D7%99%D7%97%D7%99%D7%90-%D7%A1%D7%99%D7%A0%D7%95%D7%95%D7%90%D7%A8/,תגית: יחיא סינוואר,,"המסמכים חושפים כי חמאס תכנן מתקפה צבאית משמעותית, שכונתה ""מערכת רמדאן"", ככל הנראה בחודש רמדאן (שהסתיים ב-20 באפריל 2023) או ..."
163564,https://www.makorrishon.co.il/tag/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95/,תגית: בנימין נתניהו,,"יש סיכון בלהצביע שוב למנהיג ימין שכשל, ולסמן לו שאין לו שום צורך לתקן את דרכיו לפעם הבאה"
163571,https://www.makorrishon.co.il/tag/%D7%90%D7%9C%D7%99%D7%A9%D7%A2-%D7%9E%D7%93%D7%9F/,תגית: אלישע מדן,,"אלישע מדן, בנו של הרב יעקב מדן, לוחם מילואים שאיבד את שתי רגליו בפיצוץ ברצועת עזה והפך לסמל של פיוס ..."
163571,https://www.makorrishon.co.il/tag/%D7%99%D7%97%D7%99%D7%90-%D7%A1%D7%99%D7%A0%D7%95%D7%95%D7%90%D7%A8/,תגית: יחיא סינוואר,,"המסמכים חושפים כי חמאס תכנן מתקפה צבאית משמעותית, שכונתה ""מערכת רמדאן"", ככל הנראה בחודש רמדאן (שהסתיים ב-20 באפריל 2023) או ..."
163571,https://www.makorrishon.co.il/tag/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95/,תגית: בנימין נתניהו,,"יש סיכון בלהצביע שוב למנהיג ימין שכשל, ולסמן לו שאין לו שום צורך לתקן את דרכיו לפעם הבאה"
163572,https://www.makorrishon.co.il/tag/%D7%90%D7%99%D7%AA%D7%9E%D7%A8-%D7%91%D7%9F-%D7%92%D7%91%D7%99%D7%A8/,תגית: איתמר בן-גביר,,"בהרב-מיארה מבקשת מבג""ץ ארכה של 60 יום לצורך הטמעת ההסכמות על המגבלות שיוטלו על השר בן גביר בפקודות ונהלי המשטרה, ..."
163572,https://www.makorrishon.co.il/tag/%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9%D7%99%D7%AA/,"תגית: היועמ""שית",,"הרפורמה הנרחבת שעליה הכריז לפני יותר משנתיים נבלמה בחלקה הגדול, אבל שר המשפטים יריב לוין גאה בשינוי המתון שהעביר בשיטת ..."
163579,https://www.makorrishon.co.il/news/local/article/161942,דיון מרתוני וצו מניעה: מאמצים בממשלה לעצור את שביתת המורים,"שר החינוך יואב קיש, שעד כה תמך בשביתה של הסתדרות המורים, מגבה כעת את הממשלה. שר האוצר בצלאל סמוטריץ' פנה לבית הדין לעבודה בבקשה לצו מניעה",פרופ' דוד הנשקה
163581,https://www.makorrishon.co.il/tag/%D7%90%D7%99%D7%AA%D7%9E%D7%A8-%D7%91%D7%9F-%D7%92%D7%91%D7%99%D7%A8/,תגית: איתמר בן-גביר,,"בהרב-מיארה מבקשת מבג""ץ ארכה של 60 יום לצורך הטמעת ההסכמות על המגבלות שיוטלו על השר בן גביר בפקודות ונהלי המשטרה, ..."
163581,https://www.makorrishon.co.il/tag/%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9%D7%99%D7%AA/,"תגית: היועמ""שית",,"הרפורמה הנרחבת שעליה הכריז לפני יותר משנתיים נבלמה בחלקה הגדול, אבל שר המשפטים יריב לוין גאה בשינוי המתון שהעביר בשיטת ..."
163657,https://www.makorrishon.co.il/wp-content/uploads/2025/04/%D7%91%D7%90%D7%A0%D7%A8-%D7%90%D7%AA%D7%A8-%D7%97%D7%93%D7%A9-01.jpg,,,
163669,https://www.makorrishon.co.il/news/economy/article/163664,כישלון במיליוני שקלים: נתוני ההשקעה בסטודנטים חרדים,"מלעיטים אותנו לפעמים בסיפורים על בחורים שיצאו מהישיבה והשלימו תוך חודש את כל הפערים, תוך שהם מיישמים פרקטיקות ממסכת עירובין. דו""ח מבקר המדינה חושף את האמת העלובה על שילוב החרדים באקדמיה",אליצפן רוזנברג
163843,https://www.makorrishon.co.il/tag/%D7%90%D7%9C%D7%99%D7%A9%D7%A2-%D7%9E%D7%93%D7%9F/,תגית: אלישע מדן,,"אלישע מדן, בנו של הרב יעקב מדן, לוחם מילואים שאיבד את שתי רגליו בפיצוץ ברצועת עזה והפך לסמל של פיוס ..."
163843,https://www.makorrishon.co.il/tag/%D7%99%D7%97%D7%99%D7%90-%D7%A1%D7%99%D7%A0%D7%95%D7%95%D7%90%D7%A8/,תגית: יחיא סינוואר,,"המסמכים חושפים כי חמאס תכנן מתקפה צבאית משמעותית, שכונתה ""מערכת רמדאן"", ככל הנראה בחודש רמדאן (שהסתיים ב-20 באפריל 2023) או ..."
163843,https://www.makorrishon.co.il/tag/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F-%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95/,תגית: בנימין נתניהו,,"יש סיכון בלהצביע שוב למנהיג ימין שכשל, ולסמן לו שאין לו שום צורך לתקן את דרכיו לפעם הבאה"
163872,https://www.makorrishon.co.il/tag/%D7%90%D7%99%D7%AA%D7%9E%D7%A8-%D7%91%D7%9F-%D7%92%D7%91%D7%99%D7%A8/,תגית: איתמר בן-גביר,,"בהרב-מיארה מבקשת מבג""ץ ארכה של 60 יום לצורך הטמעת ההסכמות על המגבלות שיוטלו על השר בן גביר בפקודות ונהלי המשטרה, ..."
163872,https://www.makorrishon.co.il/tag/%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9%D7%99%D7%AA/,"תגית: היועמ""שית",,"הרפורמה הנרחבת שעליה הכריז לפני יותר משנתיים נבלמה בחלקה הגדול, אבל שר המשפטים יריב לוין גאה בשינוי המתון שהעביר בשיטת ..."
163881,https://www.makorrishon.co.il/tag/%D7%90%D7%99%D7%AA%D7%9E%D7%A8-%D7%91%D7%9F-%D7%92%D7%91%D7%99%D7%A8/,תגית: איתמר בן-גביר,,"בהרב-מיארה מבקשת מבג""ץ ארכה של 60 יום לצורך הטמעת ההסכמות על המגבלות שיוטלו על השר בן גביר בפקודות ונהלי המשטרה, ..."
163881,https://www.makorrishon.co.il/tag/%D7%94%D7%99%D7%95%D7%A2%D7%9E%D7%A9%D7%99%D7%AA/,"תגית: היועמ""שית",,"הרפורמה הנרחבת שעליה הכריז לפני יותר משנתיים נבלמה בחלקה הגדול, אבל שר המשפטים יריב לוין גאה בשינוי המתון שהעביר בשיטת ..."
164264,https://www.makorrishon.co.il/news/807303/,"""מאות אלפי כלי נשק"": כיצד איראן נכנסה לתוך יו""ש","על רקע הפיגוע הקשה שאירע בכפר אל־פונדוק, מנכ""ל תנועת הביטחוניסטים סא""ל (מיל') ירון בוסקילה מסביר למקור ראשון כיצד על המדינה להגיב: ""צה""ל צריך להגדיר את צפון השומרון כזירה מרכזית על כל המשמעותיות - אוויר, יבשה, טנקים. כן, מלחמה של ממש""","""מי שאנחנו פוגשים היום ביו""ש, זה איראן"", מכריז בריאיון למקור ראשון סא""ל (מיל') ירון בוסקילה, לשעבר קמב""צ אוגדת איוש, מומחה למבצעים מיוחדים ומנכ""ל תנועת הביטחוניסטים. אמירתו הנוקבת מתייחסת בעיקר לפיגוע הרצחני שאירע אתמול (ב') בכפר אל־פונדוק שבשומרון, אבל לא רק. לטענתו של בוסקילה, איום הטרור ביהודה ושומרון לא מסוכן פחות מזה שצה""ל נלחם בו מעבר לגבולותיה הגאוגרפיים של המדינה, ובהחלט לא מסתכם בפיגוע המדובר."
164264,https://www.makorrishon.co.il/news/771662/,"התלקחות אפשרית מיו""ש: ההברחות מירדן והשלכות עסקת שחרור אסירים","צה""ל מתקשה להתמודד עם המציאות היומיומית של הכנסת נשק מהגבול המזרחי לתוך השטחים הפלסטיניים, אף שהוא עשוי לכלול גם אמצעי לחימה איכותיים | עסקה שבמסגרתה ישוחררו מחבלים ""כבדים"" יכולה להפר עוד יותר את האיזון ביהודה ושומרון ולהצית את השטח","את מצב העניינים ביהודה ושומרון בחודשים האחרונים ניתן להגדיר כ""מבעבע"", ובכל רגע נתון הוא מתקרב לנקודת רתיחה אפשרית. החל מפרוץ מלחמת חרבות ברזל באוקטובר 2023 משקיעים צה""ל ושב""כ מאמצים אדירים כדי למנוע מהטרור המקומי להרים את ראשו, ""להתפוצץ"" לכדי התפרעויות עממיות ואפילו להפוך לאינתיפאדה מסודרת. תסריט האימים, כמובן, הוא חזרה של מאורעות טבח שמחת תורה ביהודה ושומרון, אפילו במרכז הארץ. בהקשר זה העביר המטכ""ל הנחיה ברורה למפקדים הבכירים בצבא: חובתכם לשמור על יהודה ושומרון כגזרה משנית בלבד."
164264,https://www.makorrishon.co.il/news/defence/article/162303,"""רק מבצע קרקעי יכול לייצר שינוי"": מדוע ישראל לא מצליחה להכריע את החות'ים","טיל חות'י ששוגר מתימן, פגע בנמל התעופה בן גוריון - הישג שאף ארגון טרור אחר לא הצליח לרשום | נועה לזימי, עמיתה במכון משגב לביטחון לאומי, טוענת: ""עד כה לא התעמקנו בכלל בזירה התימנית, וזאת טעות חמורה""",ריקי ממן
164264,https://www.makorrishon.co.il/news/middleeast/article/162870,"התקיפות בתימן: צה""ל השמיד את נמל התעופה הבינלאומי של צנעא","לאחר אזהרה מוקדמת של דובר צה""ל בערבית, מטוסי חיל האוויר יצאו לשורת תקיפות בבירת תימן. על פי הדיווחים נמל התעופה הבינלאומי בעיר הושמד לחלוטין",ישי אלמקייס
164264,https://www.makorrishon.co.il/international/830477/,בין המערב למדינות הציר: המשא ומתן הפך לכלי רווחי עבור חמאס ואיראן,"כבר בעשור הקודם הוכיחו ישראל וארה""ב יכולת מרשימה להגיע לתוצאות לא טובות במגעים מדיניים. ההבדל הפעם טמון אולי בלחץ הצבאי שהן מפעילות במקביל לדיונים בחדר הסגור","נשיא ארה""ב דונלד טראמפ מנסה מרגע כניסתו לתפקיד, אי שם לפני קצת יותר משלושה חודשים, לקדם סדר עולמי חדש: לבנות מערכת כלכלית שונה, לשנות את מאזן הכוחות בין המעצמות, לפגוע בארגוני טרור שמאיימים על הקהילה הבינלאומית כמו החות'ים בתימן, וגם לפתור כמה מהמלחמות המדממות והסכסוכים שמטרידים את השלום הגלובלי. שניים מהסכסוכים הללו נוגעים גם לנו, והנשיא וצוותו נכנסו בהם לעובי הקורה: המלחמה שמתחוללת בעזה ומשבר תוכנית הגרעין של איראן."
164264,https://www.makorrishon.co.il/news/771662/,"התלקחות אפשרית מיו""ש: ההברחות מירדן והשלכות עסקת שחרור אסירים","צה""ל מתקשה להתמודד עם המציאות היומיומית של הכנסת נשק מהגבול המזרחי לתוך השטחים הפלסטיניים, אף שהוא עשוי לכלול גם אמצעי לחימה איכותיים | עסקה שבמסגרתה ישוחררו מחבלים ""כבדים"" יכולה להפר עוד יותר את האיזון ביהודה ושומרון ולהצית את השטח","את מצב העניינים ביהודה ושומרון בחודשים האחרונים ניתן להגדיר כ""מבעבע"", ובכל רגע נתון הוא מתקרב לנקודת רתיחה אפשרית. החל מפרוץ מלחמת חרבות ברזל באוקטובר 2023 משקיעים צה""ל ושב""כ מאמצים אדירים כדי למנוע מהטרור המקומי להרים את ראשו, ""להתפוצץ"" לכדי התפרעויות עממיות ואפילו להפוך לאינתיפאדה מסודרת. תסריט האימים, כמובן, הוא חזרה של מאורעות טבח שמחת תורה ביהודה ושומרון, אפילו במרכז הארץ. בהקשר זה העביר המטכ""ל הנחיה ברורה למפקדים הבכירים בצבא: חובתכם לשמור על יהודה ושומרון כגזרה משנית בלבד."
164264,https://www.makorrishon.co.il/news/764718/,נוגסים בהסכם השלום: מצרים בנתה בסיני תשתית למלחמה בישראל,"אף שאין כרגע חשש שקהיר תנסה לפתוח במתקפה ישירה על צה""ל דרך חצי האי, המציאות אחרי 7 באוקטובר מחייבת אותנו להיערך, ככל האפשר, לכל תרחיש | מבט על ההתעצמות הצבאית של מצרים בסיני","אחת ההשלכות של תהליך ההתנתקות מרצועת עזה בשנת 2005 קשורה בכלל לצבא המצרי: לראשונה מאז הסכם השלום עם קהיר ב-1979, ישראל שינתה באופן רשמי בהצבעות בכנסת ובממשלה את הנספח להסכם, ואישרה למצרים להכניס מאות שוטרים לחצי האי סיני, בחלק שקרוב לישראל."
164316,https://www.makorrishon.co.il/culture/music/article/162998,קריאות להחרמת ישראל וקריצה להרצל – חזרה מוצלחת ליובל רפאל באירוויזיון,"היום פורסם מכתב שעליו חתמו למעלה מ־70 משתתפי עבר של תחרות האירוויזיון, ובו קריאה להדיח את ישראל מהתחרות. הראל ביצעה לראשונה על הבמה את השיר ""New Day Will Rise"" שכתבה קרן פלס",שיראל דילר
164332,https://www.makorrishon.co.il/culture/music/article/162998,קריאות להחרמת ישראל וקריצה להרצל – חזרה מוצלחת ליובל רפאל באירוויזיון,"היום פורסם מכתב שעליו חתמו למעלה מ־70 משתתפי עבר של תחרות האירוויזיון, ובו קריאה להדיח את ישראל מהתחרות. הראל ביצעה לראשונה על הבמה את השיר ""New Day Will Rise"" שכתבה קרן פלס",שיראל דילר
164336,https://www.makorrishon.co.il/tag/%d7%9e%d7%97%d7%93%d7%9c-%d7%94%d7%97%d7%9c%d7%a4%d7%aa-%d7%94%d7%a2%d7%95%d7%91%d7%a8%d7%99%d7%9d,תגית: מחדל החלפת העוברים,,"אמש הפך בית המשפט המחוזי את ההחלטה, ופסק שהתינוקת שנולדה כתוצאה ממחדל ההפריה תישאר אצל האישה שילדה אותה. הוא התבסס ..."
164338,https://www.makorrishon.co.il/culture/music/article/162998,קריאות להחרמת ישראל וקריצה להרצל – חזרה מוצלחת ליובל רפאל באירוויזיון,"היום פורסם מכתב שעליו חתמו למעלה מ־70 משתתפי עבר של תחרות האירוויזיון, ובו קריאה להדיח את ישראל מהתחרות. הראל ביצעה לראשונה על הבמה את השיר ""New Day Will Rise"" שכתבה קרן פלס",שיראל דילר
164340,https://www.makorrishon.co.il/culture/music/article/162998,קריאות להחרמת ישראל וקריצה להרצל – חזרה מוצלחת ליובל רפאל באירוויזיון,"היום פורסם מכתב שעליו חתמו למעלה מ־70 משתתפי עבר של תחרות האירוויזיון, ובו קריאה להדיח את ישראל מהתחרות. הראל ביצעה לראשונה על הבמה את השיר ""New Day Will Rise"" שכתבה קרן פלס",שיראל דילר
164344,https://www.makorrishon.co.il/tag/%d7%9e%d7%97%d7%93%d7%9c-%d7%94%d7%97%d7%9c%d7%a4%d7%aa-%d7%94%d7%a2%d7%95%d7%91%d7%a8%d7%99%d7%9d,תגית: מחדל החלפת העוברים,,"אמש הפך בית המשפט המחוזי את ההחלטה, ופסק שהתינוקת שנולדה כתוצאה ממחדל ההפריה תישאר אצל האישה שילדה אותה. הוא התבסס ..."
164351,https://www.makorrishon.co.il/tag/%d7%9e%d7%97%d7%93%d7%9c-%d7%94%d7%97%d7%9c%d7%a4%d7%aa-%d7%94%d7%a2%d7%95%d7%91%d7%a8%d7%99%d7%9d,תגית: מחדל החלפת העוברים,,"אמש הפך בית המשפט המחוזי את ההחלטה, ופסק שהתינוקת שנולדה כתוצאה ממחדל ההפריה תישאר אצל האישה שילדה אותה. הוא התבסס ..."
164352,https://www.makorrishon.co.il/tag/%d7%9e%d7%97%d7%93%d7%9c-%d7%94%d7%97%d7%9c%d7%a4%d7%aa-%d7%94%d7%a2%d7%95%d7%91%d7%a8%d7%99%d7%9d,תגית: מחדל החלפת העוברים,,"אמש הפך בית המשפט המחוזי את ההחלטה, ופסק שהתינוקת שנולדה כתוצאה ממחדל ההפריה תישאר אצל האישה שילדה אותה. הוא התבסס ..."
164373,https://www.makorrishon.co.il/culture/music/article/162998,קריאות להחרמת ישראל וקריצה להרצל – חזרה מוצלחת ליובל רפאל באירוויזיון,"היום פורסם מכתב שעליו חתמו למעלה מ־70 משתתפי עבר של תחרות האירוויזיון, ובו קריאה להדיח את ישראל מהתחרות. הראל ביצעה לראשונה על הבמה את השיר ""New Day Will Rise"" שכתבה קרן פלס",שיראל דילר
164397,https://www.makorrishon.co.il/news/defence/article/163695,נקודות זיכוי ומענקים: יאושרו הטבות נוספות למילואימניקים ומשפחותיהם,"ההטבות יכללו בין השאר: נקודות זיכוי נוספות ממס, הנחה בקרקע, מענק למעסיקים, מענקי מפקדים, הטבות בדיור וארנק דיגיטלי עד-5,000 ש""ח לפנאי ורווחה עבור משפחות המילואים",ישי אלמקייס
164398,https://www.makorrishon.co.il/news/defence/article/163695,נקודות זיכוי ומענקים: יאושרו הטבות נוספות למילואימניקים ומשפחותיהם,"ההטבות יכללו בין השאר: נקודות זיכוי נוספות ממס, הנחה בקרקע, מענק למעסיקים, מענקי מפקדים, הטבות בדיור וארנק דיגיטלי עד-5,000 ש""ח לפנאי ורווחה עבור משפחות המילואים",ישי אלמקייס
164432,https://www.makorrishon.co.il/news/828396/,במהלך החג: אות חיים שני מהחייל החטוף עידן אלכסנדר,"חמאס פרסם סרטון לוחמה פסיכולוגית של החייל החטוף עידן אלכסנדר, כאשר הוא אומר דברים שניכר כי הוכתבו בידי ארגון הטרור. הוריו אישרו עם צאת החג לפרסם את הסרטון וקראו ראש הממשלה, לשר דרמר ולרמטכ""ל לעשות הכל כדי להחזירו הביתה","אמש (שבת), ערב ליל הסדר, שחרר חמאס אות חיים נוסף מהחטוף עידן אלכסנדר המחזיק באזרחות אמריקנית. זהו הסרטון השני של החטוף אותו מפרסם ארגון הטרור. אלכסנדר בחר לעלות לארץ ולהתגייס לצה""ל, ונחטף בבוקר 7 באוקטובר, עם פרוץ המלחמה."
164435,https://www.makorrishon.co.il/news/828396/,במהלך החג: אות חיים שני מהחייל החטוף עידן אלכסנדר,"חמאס פרסם סרטון לוחמה פסיכולוגית של החייל החטוף עידן אלכסנדר, כאשר הוא אומר דברים שניכר כי הוכתבו בידי ארגון הטרור. הוריו אישרו עם צאת החג לפרסם את הסרטון וקראו ראש הממשלה, לשר דרמר ולרמטכ""ל לעשות הכל כדי להחזירו הביתה","אמש (שבת), ערב ליל הסדר, שחרר חמאס אות חיים נוסף מהחטוף עידן אלכסנדר המחזיק באזרחות אמריקנית. זהו הסרטון השני של החטוף אותו מפרסם ארגון הטרור. אלכסנדר בחר לעלות לארץ ולהתגייס לצה""ל, ונחטף בבוקר 7 באוקטובר, עם פרוץ המלחמה."
164437,https://www.makorrishon.co.il/news/defence/article/164432,עידן אלכסנדר צפוי להשתחרר ביומיים הקרובים,"אלכסנדר הוא חייל בודד שעלה מניו ג'רזי ושירת בגולני. ארה""ב לוחצת לשחרורו בגלל האזרחות האמריקנית שלו. פורום תקווה: ""אסור לנהל שום הצעה שאינה כוללת את שחרור כל החטופים – החיים והמתים – בפעם אחת, ביום אחד",כתב מקור ראשון
164439,https://www.makorrishon.co.il/news/defence/article/164432,עידן אלכסנדר צפוי להשתחרר ביומיים הקרובים,"אלכסנדר הוא חייל בודד שעלה מניו ג'רזי ושירת בגולני. ארה""ב לוחצת לשחרורו בגלל האזרחות האמריקנית שלו. פורום תקווה: ""אסור לנהל שום הצעה שאינה כוללת את שחרור כל החטופים – החיים והמתים – בפעם אחת, ביום אחד",כתב מקור ראשון
164440,https://www.makorrishon.co.il/news/defence/article/164432,עידן אלכסנדר צפוי להשתחרר ביומיים הקרובים,"אלכסנדר הוא חייל בודד שעלה מניו ג'רזי ושירת בגולני. ארה""ב לוחצת לשחרורו בגלל האזרחות האמריקנית שלו. פורום תקווה: ""אסור לנהל שום הצעה שאינה כוללת את שחרור כל החטופים – החיים והמתים – בפעם אחת, ביום אחד",כתב מקור ראשון
164472,https://www.makorrishon.co.il/wp-admin/edit.php?post_type=post,,,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
